,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
136793,81870.0,0.52082491409681,-1.87955281103114,-0.282573795270925,-0.161325998793476,-1.41174682195688,-0.719946761781744,0.217148826295964,-0.249617013733047,-1.05560289742472,0.605681161109036,1.07368478846049,0.505650439669657,-0.335089537901757,0.413838690473258,-0.657296475548064,-1.58394952716471,0.176145733672689,1.16465027282264,-0.384745242778941,0.347056750969077,-0.129751783929488,-0.797538342542761,-0.364506362934875,0.592375349946892,0.203844305382791,1.01783186052158,-0.156042564385966,0.0634203851994584,1.5325124777557277,0
243216,151843.0,1.91777854089049,-0.922649312569378,-0.352989233647246,0.495513310733208,-0.992842399750741,-0.0055544859922522,-0.92052159546737,0.14579581864028,-0.275298652197889,1.17864424594205,0.0897304074012868,-0.0172352887081361,-0.773092858723303,0.321245308714137,0.0814366843721195,-0.609650936253581,-0.847340736594139,2.10398301702868,-0.917993130297276,-0.571372547338694,-0.426170874501109,-0.912303041972068,0.339432122609977,-0.553591109497461,-0.545126491059319,-0.92134862056527,0.0578352267760232,-0.0233865841448231,-0.06154218634332089,0
210545,138029.0,1.68486079263139,-1.59564748617607,0.0013233465757004,0.920944773846299,-1.38134258215104,0.899845017777665,-1.31363916200667,0.328209411173213,0.849166197125521,0.706181105519553,-2.11565100413059,-0.291913791071677,-0.612568114284214,-0.668075268907725,-0.658143094636355,-1.35848196315805,-0.0640936438095575,1.56902102304309,-1.01908605064782,-0.351794466120026,-0.30724576882478,-0.4959238024282,0.176672330766945,0.333019302932947,-0.397672363977442,-0.708611748657607,0.0856307383451906,0.0155882716193387,0.41319428415381937,0
100668,67585.0,1.14980553332886,-0.623274999068256,0.989956695054892,-0.424925348302542,-1.31781210021191,-0.414426546753857,-0.638054629158741,0.0220507708466094,2.27775455138315,-1.28293884979947,-0.882275066046825,1.27039769015539,0.259268761964292,-0.708758192501334,-0.352694387663554,-1.17833389362379,0.376519542407614,-0.0890372444493829,0.95542553634852,-0.0515726152246427,0.0450373984379695,0.584499731367141,-0.217606865964184,0.476481159567036,0.785845567624372,-0.479918992494752,0.104940148114834,0.0356406924831447,-0.22493985525861568,0
259261,159033.0,1.99898077654367,-0.192066963325351,-2.10198495779274,0.273403936096812,0.478660447518424,-1.01097691972903,0.582733187552316,-0.320717227515999,0.0767064278953488,0.341458300446212,0.445379339391413,0.303093625034762,-1.2032554570839,0.987241653883709,-0.850095355907674,-0.364414182755819,-0.33921543275538,-0.131324106291278,0.459106014757685,-0.201964622042201,0.151407371914194,0.464570922998114,-0.105857774515727,-0.336956581185922,0.32377520400202,0.717789337987011,-0.129731729842077,-0.0931293675244013,-0.17238763201288573,0
197974,132261.0,-2.58103828254265,-1.3378100453174,0.330223127761788,-0.323600129582597,3.09367070823286,-2.10151130069112,-0.935233434000542,-0.225571781655217,0.794059371708688,1.1153457669486,0.567633832909258,0.330331076753666,-0.89265363803115,0.052684715169352,-0.560362743213965,0.207526784040724,-0.813699404477448,-0.34647644291941,0.436623678091047,-0.991584805213167,-0.79428676704983,-0.896301425986767,-1.19200008812151,-0.357539579323877,-0.114028581534029,0.254628853992678,0.803627958751527,-0.367100380039541,-0.3839655324921229,0
179984,124328.0,2.06288305752011,-0.0883531098814846,-1.10127114277072,0.407596553198779,-0.153764486405671,-1.18826658551969,0.156847372948564,-0.307328843578949,0.610078604788463,0.0850775175661742,-0.86882709488126,0.191690750561875,-0.351092096144629,0.356957114097875,0.0914987530092264,-0.0670222619023692,-0.28603218613953,-0.796898683268703,0.171628501523397,-0.246089789323998,-0.297132772276236,-0.746273819227959,0.336150845683019,-0.0358334489563196,-0.305248136192392,0.200989851278018,-0.0739374069866195,-0.0611656834294838,-0.3725276956680522,0
130012,79263.0,1.24052142876525,-0.691057794483476,-0.0032084471894849,-0.445389816077995,-0.785530380569486,-0.572335687105893,-0.22239595007541,-0.169462125883713,-0.798737864688808,0.552013434314867,-0.529233886174,0.0151232955906936,0.0698553175691818,0.0769903539593334,0.224464862925361,-2.07813602557789,0.598590887856658,0.167672901137135,-0.841296176498232,-0.408194208670021,-0.384280400694445,-0.611474068336113,-0.0298934047425913,0.134956923575207,0.335249709515399,1.11472162258369,-0.0647295798967018,0.0054890932509291,-0.07925096073116773,0
164451,116723.0,-0.632220289320597,0.807769459735189,0.180117253619188,-0.571694927148209,0.672872883999877,-0.454788127837339,0.6798877055029,-1.04702643019548,0.21739391748774,0.444488322136621,0.292929442577424,-0.237025089464484,-1.67693387208162,0.437865646903912,-0.636630708338816,-0.0579504700053187,-0.565307192930411,0.117336683240093,0.896780747666454,-0.285136937063011,0.52267413307747,-0.641489387737411,0.280802584936371,-0.389241706492581,-1.03615481725803,0.118391697359662,0.0484401512151439,0.0226490473286327,-0.3725276956680522,0
200021,133243.0,1.83930283667685,-0.658990456686771,-1.31802856862497,0.27153440242355,1.65095637019164,4.23073695286622,-1.3349163019969,1.15980688971407,1.0135930791432,0.144832269097748,-0.219966963555553,0.409758988961249,0.0388127267183542,-0.0255842996529718,1.05844082809747,0.495287111000254,-0.858105334631652,0.139520259871459,-0.806055244583434,-0.0874743926514277,0.0740622398455704,0.180544918881278,0.282957913783552,0.660040942586303,-0.314983202254958,-0.738293288966313,0.0906498939396676,-0.0196618818611168,-0.1896106295472006,0
89831,62744.0,1.20260003679538,0.202440835061322,0.618728696376589,0.553512617238225,-0.524935358447787,-0.785761115199768,-0.0383386433526254,-0.0700422634653369,-0.224378152909617,0.103594784481838,1.6607816890642,1.11030856044511,0.166255108774221,0.453847236845106,0.319586047019203,0.440968618390749,-0.597832030745986,-0.110118394584635,0.0937074751632713,-0.0902450854567418,-0.192517348836439,-0.596736709560852,0.149470465558792,0.529585776512849,0.159044285548794,0.0645404398671848,-0.0328281136340374,0.0108852587579841,-0.3795935408103352,0
194762,130747.0,-0.857415244702457,1.64783988375222,-1.21662950894478,-1.69355380055375,1.69958066735947,-0.731003783885771,1.94187028612979,-0.622487564672107,0.588975084787816,1.55213015556505,0.54762588054634,0.0264342278625578,-0.606742743796163,0.135408660362101,-0.623833605153265,-0.56875206243235,-1.13146265081754,0.222287388985168,0.258676957758731,0.647934111030949,-0.0301581438353138,0.86525899956541,-0.352835873703342,0.222720359761585,-0.137687838717116,-0.0247045000291246,0.026517222423211,-0.453973261042418,-0.371997757282381,0
47596,43271.0,-0.801163952634321,0.397470694344743,0.1092269319247,-0.93119287918488,2.67725545645803,3.6819618629594,0.170682256138588,0.948155531908982,0.0286256172643579,-0.700528345250586,-0.909324940801266,-0.0122715025121368,-0.379602747073598,-0.162830636380697,-0.958302002522352,0.0865072196041134,-0.804861678163887,0.152909140428205,-0.276305668624041,-0.149568563652522,-0.0115442127605464,0.0236165624083882,-0.097600172511044,1.00528060577817,0.355384132692235,-0.490279407111909,0.0361401087066914,0.0945847221057022,-0.32253684128639987,0
39233,39755.0,-0.851946614957916,0.990865085355302,0.0789781621050275,-0.537835330173346,0.980180768769849,0.289839637741429,1.06011647621907,-0.0783512328460552,-0.443813334822403,0.332886993513043,-0.263050100488617,0.086630629994102,0.397016943397275,0.181716519350595,-0.0187895198371043,0.521458375038753,-1.24514471825607,0.700748101660687,0.966991429570378,0.112010255772424,-0.0881792808395686,0.0356444210994373,-0.373266289756606,-1.34520294380091,-0.107236622059,0.28236544741537,-0.33951266558327,-0.359588146260853,-0.13352548373032913,0
88016,61948.0,-0.705433547200018,1.06830946705375,1.59501057444911,0.145580148615318,0.425836912925543,0.176450637476751,0.470355401490506,0.189131048256686,-0.898442342384191,-0.413119328555462,1.41199977990189,0.252473514300228,-0.311348683929045,-0.0795113596433911,0.958810862763023,0.105416928713208,0.228652575816567,0.162601655611601,0.757537444841722,0.0418764811917811,-0.162097569060787,-0.569358966737615,-0.1905989368285,-0.352929996627945,-0.0508081745938993,0.248961403914118,-0.083292269495663,0.0611411166169532,-0.3765022335605864,0
208926,137332.0,-1.11373276657342,1.81648418803861,-1.46145276706127,1.84327385290386,0.242785868893513,0.255094673737208,-0.177814155626972,1.19068773573868,-1.4416165667413,0.034479306714683,-0.221155698454894,0.342971921657372,-0.749443805928108,1.84437009130225,0.0548344456316335,-1.1132068389703,0.93825600669449,0.729344916176001,2.96920216119451,-0.237097638836574,0.333133195138512,0.655720032168713,-0.143276019540752,0.240253870688625,-0.188729770630151,-0.16217605884384,-0.391547405428725,-0.0515653467348905,-0.35857265151204326,0
62545,50310.0,-1.12902623076936,1.12271570677322,-0.664874538187666,-0.395763626732492,2.55356725278775,3.44660557512821,0.216908242914457,0.711998388232168,-0.181647602776227,0.803308163857035,-0.221542091608832,-0.295760041429497,-0.0195024990650195,0.228089138131109,1.2774380462703,-0.0545225342655937,-0.735922667579657,0.493924572886131,0.770433260397495,0.214731303648669,0.0523284687870225,0.163079985297171,-0.140131743192566,1.00486907273347,-0.0118211893037323,-0.344182349333542,-0.0162714728948956,0.365837492503936,-0.27572561721877487,0
283336,171529.0,-0.386009962079314,0.876294805778645,0.0634355598970833,0.281113694234783,1.18037368698822,0.226487999996937,0.759846184394906,0.301415274281427,-0.047837995113077,-0.92221446108527,-0.216296355174035,-1.19074902821149,-3.11714336018718,-0.515888209921117,-1.23967036388152,0.283483715153167,0.45085940779655,1.33943981558815,-0.0502702936474023,-0.269120460809845,0.118132595203977,0.351401975156088,-0.374422676269099,0.0534293258051199,0.157906885081684,-0.506208681100324,0.15563422069966,0.169392751852221,-0.33534368560678784,0
79021,57823.0,1.02476547430756,-0.599703790986179,1.17950363930201,0.236662687684509,-1.29438187593759,-0.157530554675588,-0.648460343274039,0.158592618907174,0.896125196157042,-0.319935845016025,1.12061613719834,1.43406380704697,0.0507725556061323,-0.36802876750674,-1.03097791233777,0.0160911534476998,-0.0398418861306376,-0.220350503251734,0.65521841123874,0.0744400712944255,-0.125957110863149,-0.281646339594415,0.031464928081665,0.618221595658901,0.0603073439377115,0.904879150199923,-0.048623235119269,0.0182385605170049,-0.055094602650987666,0
60073,49144.0,-1.2301552476618,-0.050261000526445,1.06434908485404,0.152690420922232,-0.0498761989830886,0.226116324094498,1.68512848644816,-0.392074304820157,0.110351074806209,-0.313938165237343,-1.35925900333126,-0.0067693530689119,0.58409775950289,-0.606356807972697,-0.307495972348688,-0.184471079724344,-0.433010547638661,-0.308500241752623,0.715997612350361,0.243366264810923,-0.299786543180401,-0.336620334152131,0.248694201760088,-0.416518232578337,0.210241256840336,0.266691994369185,0.142233042694175,-0.0976952436883367,0.7296999849959592,0
168583,119293.0,-0.758293629258608,0.210017697839807,1.03168409002834,-0.875818216835301,0.0830832018936938,0.0675343847970893,0.852584150780171,0.108747527020979,0.181192948796555,-0.769155341466637,-1.27409874300292,-0.170302084729608,0.0870814933864359,-0.190727267316231,0.174028756340299,0.517896829222743,-0.726235657498395,-0.156367864443485,-0.0842101442037767,0.41710669829187,-0.16698347479369,-0.67279921030244,0.387393405500263,0.441155765338388,-0.494997115183841,0.19964620940777,0.280952180150667,0.231781643405594,0.252004691845488,0
275506,166566.0,-2.29537265401759,2.45337903180365,-2.46305897972633,-1.08379238027906,-0.389114776651896,-1.77655882660559,0.0997393004997254,1.29828894794297,-0.60491388607401,-0.228347137578724,0.189187277597091,0.74585431968767,-1.09501884933793,2.13483775426323,-0.877097849413432,-0.0340754138537848,0.0732583397949368,0.294560058930761,0.0604764509186434,-0.397064417339946,0.441572421808545,0.887862094930538,0.0324243120659953,0.0953797405988108,-0.216392184288148,0.0480495826680182,-0.27770415364171,0.0644071612309982,-0.380874225242374,0
119498,75471.0,-0.19447897334947,1.05855710762068,1.14023718598614,0.528776381473565,0.642734714519115,-0.0458459307107783,0.875593925403616,-0.147214438063938,-0.59630394522203,0.366522243490132,0.652994332955732,0.223799797623927,-0.0256099072328652,0.266583084780949,0.40334068791372,-0.0192433735896465,-0.791063630659044,0.798266355149328,0.953402673218899,0.221048968786729,0.0591308732533056,0.498697096212484,-0.3135145361068,-0.343137938341638,-0.163817624404269,-0.320341480597586,0.251282634145273,-0.0152398811099422,-0.3831264633814767,0
97491,66241.0,1.18628166331706,-0.0708803306938884,1.07157130303745,1.23174605123291,-0.774883379744889,0.069245636370568,-0.592422932460078,0.140794845671935,0.978396341282752,-0.191013953127,-1.29424543460683,0.134174614581441,-0.226494228144669,-0.320092854454271,0.252079031326689,0.238992151793233,-0.408793386390749,0.14193699145123,-0.0218239509001499,-0.139390090438252,-0.0986623146630196,-0.092726917735551,-0.0628120965961309,-0.126385639254181,0.46912476633219,-0.376629088506245,0.0695271980102796,0.032522081839719,-0.3442201535667809,0
247494,153594.0,-0.780696475766271,0.511453791435234,1.9565418201381,4.54284817061525,1.71782084557154,1.16939135883329,0.136651176186296,0.0393994195826571,-1.54080314619809,1.34786963106972,-2.23721644512876,-0.562098185116353,0.92453083217357,-0.62515747990368,-0.463425839575031,-0.649441467854595,0.217269386578811,0.185741758193113,1.91005029803396,0.589792923723986,0.0729979219751818,0.466986014041185,-0.485944960658365,-0.999046650651572,0.690314772117353,0.743278646662671,-0.0827229960362916,-0.133663890918894,-0.299396198445423,0
89350,62536.0,1.26352118139801,-0.541562755436787,0.785265382817898,0.244304805269256,-1.13567176297064,-0.255673031291682,-0.641192994524364,0.0107556693204142,-0.437788498000626,0.545892894094761,-0.500192817901174,0.365369819951679,0.135665584032126,-0.306566571358575,-0.300978081532054,-2.22812108353313,0.734053359282129,0.222586520122025,-1.05554597921954,-0.569070949005483,-0.420948332413175,-0.470333672485237,0.0813938296908493,0.41309601420318,0.321854458167113,0.422331645851207,0.02878537818946,0.0170714162488928,-0.349828668148468,0
63868,50899.0,1.22367238499117,0.372450237905087,0.444164825339087,0.770751717647741,-0.503998520805472,-1.24946533606711,0.124620854827255,-0.246202668204271,-0.0441516012995161,-0.295960463112085,0.285867739428643,0.53137119920613,0.524493254131566,-0.337390301537303,1.0318511679232,0.367548042562425,0.0930558366532481,-0.447956123505589,-0.325243278956346,-0.0581109622794938,-0.25898828557484,-0.743582394854474,0.16083641818923,0.681472961748563,0.182728032642692,0.0724727195030357,-0.0212988747663804,0.035784490094332,-0.35773358240139713,0
134033,80619.0,-5.48705514895172,-10.550753930904,-2.21770710975448,5.42707324291944,-4.05067910633064,1.57395675660045,3.92205517862376,-0.664774035849414,-0.518888062183821,-1.08560030989267,-0.196925561850322,0.695330771606033,1.2335221562816,0.383490080826932,0.727994146923044,0.816259086142747,-0.109955710451785,0.136700288054343,-2.63321259237048,6.75430165532567,2.21571349935257,-1.14925393430721,-2.97386199027259,0.599731231148723,-0.948374522580311,-0.247374010135813,-0.581405611886237,0.626074689708537,14.602780337354437,0
1056,803.0,1.15202106882487,-0.404515747878639,0.864618212749035,-0.026720928470475,-0.880554484401592,-0.11235126785164,-0.545992547827053,0.0460779625295413,0.823252397471286,-0.429078906929864,-0.283736620134503,0.947178454311827,0.935763346153016,-0.539260118330585,0.314937234956805,-0.284662177623277,0.240989835259153,-0.97310616395357,-0.113130696164231,0.0261505245897672,0.0742254069582154,0.452291714951135,-0.061971716129446,0.226043681379293,0.218101749191257,1.55623644483581,-0.055841089243312,0.0062088074629497,-0.23421377700786214,0
275490,166555.0,-0.29441951458917,1.03478630533917,-0.0731436400189564,-0.310038605143188,0.604864194906746,-1.03523161295681,0.896333258246925,-0.0241736164971666,0.373425273557471,-1.20122650693002,-1.14019718878798,-1.28835046015068,-2.17585336124756,-1.4354220118751,-0.609451083871766,0.112016497195624,1.28912121666564,0.500111786834083,-0.282290263988798,-0.107022058735503,0.0004483322461741,0.293678375701963,-0.285658150342533,-0.204763952389007,-0.258280985356336,0.594986689037309,0.372170768673652,0.257553890513944,-0.3839655324921229,0
48483,43665.0,1.02230967632468,-0.951026435855861,1.58829704410451,1.12934642126631,-1.64553198069054,0.631009841140968,-1.14917064951362,0.260135803103189,0.225468380526755,0.402149966690501,-0.922492847641758,0.951100432943227,0.782599627094506,-1.09312009223431,-1.25066959512632,-2.40050620426682,0.828299158108057,0.583085171187157,-1.22538511397327,-0.419627420103163,-0.213199560395744,0.219819254705126,-0.0926122807933867,0.43497726002497,0.461219210600419,-0.121889099671686,0.12553477831965,0.0516933958386294,-0.02846519877100854,0
121990,76395.0,-0.240297638100264,0.240537006015357,1.21376373502463,-1.07656931833249,-0.12417346513015,-0.374010983215031,0.105447023580163,-0.2014165700156,-1.49514566807245,0.444217449122714,-0.811656739319647,-0.344547206949046,1.83657784090854,-0.592140925988703,0.793267342961486,1.02062581680133,0.0654982454030843,-1.23445239868018,1.74210351737484,0.285698513864296,-0.0005885166369276,-0.034681823435287,0.0787628424560849,-0.438357432949114,-0.52943625359961,-0.446284189000346,0.0636994937057685,0.151959854077266,-0.30809602027685895,0
229031,145772.0,2.12598102092171,-0.919975151290833,-0.82537707880822,-1.01051911803102,-0.7501532210473,-0.40870890243636,-0.819843511439412,0.0490633658027988,-0.309457266754858,0.909595724296182,0.907022968050611,-0.197901010636397,-0.899940659755089,0.137593970515326,-0.547724144443528,1.31538973768357,0.0308788455892938,-1.28620916661614,1.12897776575619,-0.0491259795794182,-0.23011037036967,-0.829703780284698,0.511709489075402,0.679167785182673,-0.588206715353386,-0.729155740595003,-0.0250036674157745,-0.047569296879485,-0.30005862142751205,0
190559,128883.0,1.68247768024258,0.30417924527515,-1.24075532114372,3.95221529732733,0.624473051947475,-0.420061794611774,0.853270085381505,-0.344463810173756,-1.25265766774176,1.38109171367557,-1.14455243519746,0.144403055175883,0.441681784979925,0.320370886285028,-1.37953906127217,0.240587029539994,-0.478739766232137,-0.939317411350304,-1.3972036146227,-0.0062291994194775,0.0752823874716933,0.0394578892599968,-0.0256327828862503,-0.0095288203327272,0.176570197291446,0.0066537875970874,-0.0808204040876381,-0.0354198849178588,0.24480636210678722,0
67075,52354.0,-6.03793403522515,4.89077303107156,-0.575905327676729,-2.72255215232312,-1.38718396428702,-1.15063000695222,0.560758312613277,0.0687491833830957,4.59985178313745,7.15501375291722,1.91481879986364,0.372691259211449,-0.954820485400116,-1.67894139211003,0.281776820780736,0.13750951010439,-1.16434842027702,-0.245345311813666,-1.15646314644636,3.0291580166283,-0.784672057829695,-0.535118011137918,0.195571227344182,0.450864913690622,0.682681783424393,0.688048436640097,1.78696211817936,0.813469430047241,-0.30385651319148915,0
255201,157115.0,-1.0205355814927,-0.744521720282637,0.352832617889402,-2.93634069712965,-0.403935740611313,-0.351047769362483,-0.603721122290577,0.479324785846312,-2.00194927090278,0.484735854999782,-1.8032007836184,-1.10835573147732,0.512122614502469,-0.354131197087453,-0.750640919719177,-0.100668111753985,0.22382316936786,0.202305501037808,-0.768306828765191,-0.0880190006996047,-0.0462980396599848,-0.022696436312986,0.0048933860830212,0.236850428201443,-0.0327507278120989,-0.277314584718201,0.247504640695117,0.0652476351279389,-0.1074701797681605,0
23403,32736.0,1.27770523416157,-1.24377077221584,-0.521866163635003,-1.61765243523092,0.842751791197068,3.78696004460602,-1.63419115646241,0.986381813381635,-0.244337772565194,0.534216965355845,-0.325540211991819,-0.609602272533353,0.255293366490606,-0.567270881553559,0.54958424335798,1.51681157611244,-0.188611978888583,-0.573071201636905,0.809193525993392,0.343521734872214,0.29724329997029,0.625881984006555,-0.201163664645737,1.06074081423813,0.592346727533624,-0.038778761658458,0.0393830940142151,0.0311088577001185,-0.03504526705975958,0
120376,75806.0,1.07717648970171,-0.31542642166274,1.05306166064814,0.993597929982177,-1.1991333684304,-0.595734803109572,-0.43605798879337,0.0025834878466472,0.882975368916122,-0.216203330912014,-0.576092202082109,0.188436024199124,-0.626203070614235,-0.178106426072697,0.122181157863108,-0.0738887478790254,0.0401774096655792,-0.200330426739639,-0.198645855923974,-0.0499125173688402,0.106137718549502,0.387405196502787,-0.101658965303218,0.779297582651061,0.409215160797632,0.485981299483417,-0.0085712684304273,0.0300627761277269,-0.12380994665969,0
139620,83257.0,1.46358077839564,-1.21673906402442,0.472040843070768,-1.60441377100659,-1.39481774021758,-0.0003123565931557,-1.32562251201948,0.0402984181601227,-1.83000326246151,1.57969329622857,0.476922585089184,-0.389919166701459,0.838796946070503,-0.382181388808239,0.18214558460839,0.281937090268991,-0.187157517212748,1.05381903527486,0.149595843236413,-0.216951946253484,-0.0451927718348525,0.203482823351983,-0.140594327946374,-0.498559619614311,0.417238669644625,-0.0727062038521313,0.0433629132798064,0.013614089713258,-0.21919885608051073,0
10157,15564.0,-0.991063295725129,0.877566011491257,1.94733793754229,-0.14670301140991,0.651453893723247,-1.16249396148629,0.649474634344996,-0.178345536290268,0.616805370675882,-1.42452712192761,0.702233802318723,-2.43567078243728,2.01689368707033,0.960002762425432,-0.241833757753036,0.579407444876398,0.500337640039562,0.0490494638371651,-0.893432847403897,0.0219525211921395,-0.349080646295579,-0.976909530402678,-0.09654990497918,0.273912477266196,0.229531040939666,-0.0298146968061569,-0.0475776882170036,0.0743720172170992,-0.3353878471389271,0
102775,68355.0,-0.232278205031277,0.76752954193394,1.28446676355456,0.696400166521353,0.39269310874214,-0.171654336589525,1.04187569612065,-0.232294103851439,-0.764872692923607,0.123251706871957,0.963046309421675,0.334816392136557,-0.0518262809888952,0.325984834044388,0.371962795973442,-0.107030093470326,-0.662713382061297,0.709282109672312,0.837465319087583,0.200352116144671,0.167326677191286,0.580969619745507,-0.140588112225921,0.014358321608065,-0.250734720530963,-0.362155660268094,-0.0119315318577032,-0.0682978916071626,-0.14544909740793174,0
14640,25857.0,1.4462541997144,-0.377842910465341,-0.726286885205916,-1.10766640088001,0.215764510559482,0.0184604398387195,-0.0469784313076252,-0.174085534518062,-1.47500483124283,0.817208116184242,-0.0701320539877451,0.597189704731796,1.5085842148553,0.219535542925414,-0.0459732780761817,-0.818975606372457,-0.848068040798196,1.28869555371274,0.441873797128414,-0.295754289710528,-0.778215055707453,-1.85449623202669,-0.030335043124369,-1.37971036606991,0.321818211864589,0.789041020474534,-0.0864870615831658,-0.0161295544707505,-0.2318732158044809,0
218609,141383.0,-2.1632075053118,2.23241001853232,-2.91080928705411,-3.65688341611658,0.408516690272927,-1.9746714326272,0.785266287364301,0.694034474239008,0.967417240338029,-0.891591204918952,-2.07208070886883,0.468953082773699,0.0937198409520553,1.17605767815947,-0.291658501593261,-0.270448357519448,-0.588872923184987,-0.0505732922767865,-0.256949703363076,-0.119299482818523,0.193821382356073,0.724136269856704,-0.250387087430581,-0.959801761926989,0.259818914836864,-0.336328572741252,-0.402418374578663,-0.266087260147,-0.37093788051103854,0
174783,122068.0,2.11024097589841,-1.03632892653311,-1.89373023765686,-1.23549007376667,-0.007402448319613,-0.262963212983396,-0.353399062862289,-0.221930628152353,-0.712285872511849,0.999367327677855,-0.104187058969243,-0.227272398886369,0.669220496232953,0.0759775190869065,-0.26146958706891,1.51044171515155,-0.630758138859166,-0.337572342057131,1.17548632946321,0.214949438294297,0.464135364620126,1.15684997401984,-0.273622466649433,-1.31116198829545,0.320407365641998,0.130654149269824,-0.0554714738000785,-0.0729735853552266,0.05062810529042204,0
133627,80467.0,0.387789778285046,-1.33987391514695,-0.373614122598063,0.928216486928481,-0.780201044138597,-0.553756234723267,0.642765290474815,-0.168042267279413,0.0248871521840783,-0.116485605740075,0.95931052780915,0.421804811310253,-1.20749378080696,0.710167260238718,-0.467024893877207,-0.0213399713197771,-0.187450104701,0.0902800169584697,0.286975185408115,0.706941313235448,0.236684785845585,-0.249087692292957,-0.494507442135451,0.396143763336728,0.435506597119968,0.493907715298708,-0.146671887522008,0.064821309021826,1.5591860431678464,0
244010,152167.0,-1.14180810347929,0.334736397529464,1.31134046528348,-0.708359044692464,0.0922563788035122,-0.786118726740298,0.588499941581618,-0.0328662918640984,0.312972807184485,-0.370824664362712,-0.798761720693408,0.451462406633835,0.824177304324216,-0.40401143061267,0.0578373331050052,0.342843102693054,-0.642998704881838,-0.452148316612258,-0.211978957419001,0.282252127389934,-0.247772016154677,-0.512712848287486,0.213941033247702,0.0521899170258326,-0.491796305683606,0.224251490769365,0.445980360112774,0.349775101612871,-0.0417136584127892,0
66773,52214.0,0.997096588745066,-0.37511318012299,1.05573432525362,1.56214169553091,-0.586631518713601,1.10714388968423,-0.650971929338037,0.486405143883893,1.12222022400561,-0.24071113004688,0.172214301304932,1.17103781289951,-1.02689715857953,-0.411380479554342,-2.29505835132562,-0.815516807656661,0.447432168237698,-0.654073254071423,0.582476393280854,-0.16883633266273,-0.374376014970569,-0.745016296835416,0.0119707399560172,-0.319292560314905,0.402725922599827,-0.507778400240958,0.0761334264002843,0.0192830029454351,-0.1988403897643078,0
14297,25365.0,-1.31139937652927,-0.982546080542804,1.16458965411448,-1.67672646138042,0.200416266844487,1.42831052501176,0.0900704875677207,0.56014901135056,-1.16350584914213,-0.0408870025284838,1.81639596485065,-0.129934048867455,-1.03458103668452,-0.0155885453939755,-0.144864480670384,-0.0550878920887661,1.24635101308892,-2.90110377057054,-0.919773039343112,-0.134861759327832,0.247032428560356,0.744180269712179,0.442290078891046,-1.04449505449701,-0.468815980402385,-0.381065715608459,0.104166737784261,0.124126102132469,0.30773654540524537,0
281056,169909.0,-1.07974865088849,1.42914518620259,0.2995843333355,-1.55770256188109,1.80985544874292,0.261283263803871,1.41718482423891,-0.130338848023431,-0.374164223079373,-0.582011712000376,0.445455360966094,0.418737456136211,0.651071947610796,-1.33405773742954,-0.992867631048588,0.724097159007891,-0.41746971484708,0.327848131381613,-1.22410965073816e-05,0.316353190564553,-0.476478203171271,-1.10147158518259,-0.482968261131477,-0.438962555742784,0.782644729152158,0.231550218826048,0.0091637134605264,-0.055815476037096,-0.33591778552459833,0
255946,157471.0,2.05774876926278,0.490922485975771,-2.45837389035286,0.756632448911649,0.483081264063909,-1.7594781152603,0.284488865492707,-0.327914907391505,0.716260165134627,-1.16057921621021,-0.158182113942821,-0.975242521555114,-1.3032061110579,-2.28281566509801,1.22456107267332,0.875563811776192,1.79085590425576,1.47893698306498,-0.633974800611754,-0.232847996845413,0.0727277019659197,0.350852517140012,-0.0500812990267355,-0.360620059187011,0.233432058132842,-0.0891020831056175,0.0113780696665714,0.00353748762466,-0.3839213709599836,0
78616,57614.0,-0.287384257320388,0.851327900808223,-0.307417492881337,-1.11388467888597,2.53001478236553,3.27748759537179,0.13273023080854,0.933249291542202,-0.505681697698987,-0.449358520397967,-0.010337262077716,-0.333660119373739,-0.0786250018419603,-0.258180462010545,1.09790500840581,0.716413479329886,-0.48288098298232,0.325526159176307,0.28163143734499,0.232523710137077,-0.317549896419083,-1.00609708625505,-0.0437151397591604,0.935200442982611,-0.0054947199185382,0.0879543440351111,0.246294410599207,0.0912228138851767,-0.36294464319383085,0
193079,129984.0,-6.47897642407267,-0.843980864293079,-4.06421788148825,-1.06621952549317,1.66544035263315,1.14857867336832,3.50951599041484,-1.63941289610159,2.22870311016458,1.72088709102156,2.27638101050318,-0.630538008682869,-0.574620018996562,-4.54175319442513,0.378424965381472,0.991957704156019,1.29163957878871,-0.190012419234196,-1.91765774137098,-3.42900330669015,-1.17167728105103,0.583247267144877,0.237561082951015,-1.06194937971056,-0.267702443386326,0.219285698676372,-2.98539864471426,2.16696862463785,0.9806699721434242,0
209817,137723.0,2.03512688885968,0.0960619062476242,-1.60159841007883,0.911396439932105,0.714709073420144,-0.141529717187211,0.203061877199385,-0.14560114413696,-0.0009047029951747,0.48400049528992,0.077650774323224,0.718716068383709,0.454331828027367,0.579570041410239,-0.0883398757856206,0.38594345566244,-1.20745245481422,0.697505565949491,-0.0149217032849561,-0.191914609934687,0.256612151726353,0.85045716124535,-0.151987501109616,-1.07892545219673,0.419502556898951,-0.379209161194247,0.0011327245647006,-0.0704182285913513,-0.3300001402179363,0
